title,ontology/title,deathPlace,birthPlace,num_spouses,ontology/birthYear,ontology/deathYear
"Marie_de_Bourbon,_Duchess_of_Montpensier","['Duchess of Orléans', 'Duchess of Montpensier']",Louvre Palace,Château de Gaillon,1,1605,1627
"Marie_de_Lorraine,_Duchess_of_Guise",Duchess of Guise,France,France,,1615,1688
Marie_of_Armagnac,Duchess of Alençon,Mortagne-au-Perche,,1,1420,1473
Marie_of_Brandenburg-Kulmbach,Electress Palatine,Heidelberg,Ansbach,1,1519,1567
Marie_of_Brienne,,Italy,Capua,1,1225,1275
"Marie_of_France,_Duchess_of_Brabant",,,,,1198,1238
Marie_of_Lorraine,,Prince's Palace of Monaco,France,1,1674,1724
"Marie_of_Lusignan,_Queen_of_Aragon",,Tortosa,Cyprus,1,1273,1319
"Marie_of_Luxembourg,_Queen_of_France",,,,1,1304,1324
"Marie_of_Orléans,_Viscountess_of_Narbonne","['Countess of Étampes', 'Viscountess of Narbonne']",,,1,1457,1493
"Marie_of_Prussia,_Margravine_of_Brandenburg-Bayreuth",,Bayreuth,Königsberg,1,1579,1649
"Marie_of_Valois,_Prioress_of_Poissy",,Palais-Royal,Bois de Vincennes,,1393,1438
"Mario_Ruspoli,_2nd_Prince_of_Poggio_Suasa",2nd Prince ofPoggio Suasa,Italy,United Principalities,,1867,1963
Marquis_Wen_of_Jin,,,,,-805,-746
Marta_Esther_Rocafort-Altuzarra,,,Havana,1,1913,1993
Martanda_Bhairava_Tondaiman,Raja of Pudukkottai,France,Pudukkottai State,,1875,1928
Martha_of_Armagnac,,Zaragoza,Armagnac (province),1,1347,1378
Martha_of_Denmark,,St. Peter's Church Næstved,Denmark,1,1277,1341
"Martin_Redmayne,_Baron_Redmayne_of_Rushcliffe",,,,,1910,1983
Martin_of_Aragon_(heir_of_Sicily),Prince of Sicily Infante of Aragon,Kingdom of Sicily,Kingdom of Sicily,,1406,1407
"Mary_Stewart,_Countess_of_Arran",Princess of Scotland; Countess of Arran; Lady Hamilton,,Scotland,,1453,1488
Mary_Stuart_(1605–1607),,Stanwell,Palace of Placentia,,1605,1607
Mary_of_Avesnes,,,,1,1280,1354
Mary_of_Bourbon,,,,,1515,1538
"Mary_of_Burgundy,_Duchess_of_Savoy",Duchess consort of Savoy,Chateau_of_Thonon_les_Bains,Dijon,1,1386,1422
Mary_of_Lancaster,Baroness Percy,Alnwick,Tutbury Castle,1,1320,1362
"Mary_of_Scotland,_Countess_of_Boulogne",,,,1,1082,1116
Mary_of_Waltham,Duchess of Brittany,,Hampshire,1,1344,1362
Mary_of_Woodstock,,,Woodstock Palace,,1278,1332
"María_Teresa_de_Borbón,_15th_Countess_of_Chinchón",Countess of Chinchón,France,Velada,1,1779,1828
Mashhoor_bin_Saud_bin_Abdulaziz_Al_Saud,,,Riyadh,,1954,2004
"Mathilde,_Abbess_of_Essen",,,,,949,1011
"Matilda,_Abbess_of_Quedlinburg",,Quedlinburg Abbey,,,955,999
"Matilda_of_Brandenburg,_Duchess_of_Brunswick-Lüneburg",Duchess consort of Brunswick-Lüneburg,,,1,1210,1261
"Matilda_of_England,_Duchess_of_Saxony",,Braunschweig,England,1,1156,1189
Matilda_of_Frisia,Queen consort of the Franks,Paris,,1,1024,1044
"Matilda_of_Germany,_Countess_Palatine_of_Lotharingia",,Brauweiler Abbey,,1,979,1025
Matilda_of_Habsburg,,Munich,,1,1252,1304
Milena_Vukotić,,France,Čevo,1,1847,1923
Milton_Sharp,,,,,1856,1924
Mindaugas,King of Lithuania,,,2,1203,1263
"Mir_Yousuf_Ali_Khan,_Salar_Jung_III",Prime Minister of Hyderabad,Dewan Devdi,Gladhurst_house,,1889,1949
Mirza_Basheer-ud-Din_Mahmood_Ahmad,"['Leader of the Faithful', 'Promised Son']",Rabwah,Presidencies and provinces of British India,,1889,1965
Mirza_Jawan_Bakht,,Varanasi,Mughal Empire,,1749,1788
Mirza_Nasir_Ahmad,"['Leader of the Faithful', 'Khalifatul Masih III']",Islamabad,Presidencies and provinces of British India,,1909,1982
Mirza_Zafar,,,,,1876,1921
Mohammad_Burhanuddin_(49th_Dai),,Surat,Surat,,18,1906
Mohammad_Reza_Pahlavi,"['50px', 'Shahanshah of Iran']",Egypt,Qajar dynasty,3,1919,1980
Mohammad_Shammaa_Al_Zengi_III,Prince of Zengid Dynasty,,,,1983,1954
Mohammed_Nadir_Shah,King of the God granted Kingdom of Afghanistan and its dependencies,Kingdom of Afghanistan,British Raj,1,1883,1933
Mokal_Singh,,,,,1409,1433
Moulay_Ali_Alaoui,Prince of Morocco,,Marrakesh,1,1924,1988
Mozaffar_Firouz,,Paris,Tehran,,1906,1988
Mudaffar_Sjah,,South Jakarta,Dutch East Indies,,1935,2015
Muhammad_Ali_Shah,King ofOudh,Lucknow,Lucknow,,1777,1842
Muhammad_II_ibn_Mahmud,,Hamadan,Fars Province,,1128,1159
Muhammad_Kudarat,,,Captaincy General of the Philippines,,1581,1671
Muhammad_Parviz,ShahzadaMirzaof theMughal Empire,Burhanpur,Kabul,,1586,1626
Muhammad_Sultan_(Mughal_prince),Shahzada of theMughal Empire,Salimgarh Fort,Mathura,5,1639,1676
"Muhammad_XIII,_Sultan_of_Granada",,Tlemcen,Granada,,1444,1494
Muhammad_ibn_Ali_al-Idrisi,Emir of Asir,,,,1876,1920
Muhammad_of_Negeri_Sembilan,Yang di-Pertuan Besar of Negeri Sembilan,Seri Menanti,Seri Menanti,,1865,1933
Muhammed_bin_Saud_Al_Saud,Saudi Prince,,Riyadh,1,1934,2012
Mumtaz_Shikoh,Shahzada of theMughal Empire,Sirhind-Fategarh,Agra,,1643,1647
Munawir_of_Negeri_Sembilan,Yang di-Pertuan Besar Negeri Sembilan,Seremban,Kuala Pilah,,1922,1967
Musa_Wahab,Dato' Mendika Menteri Akhirulzaman Undang Luak Jelebu,Malaysia,Jelebu,,1937,2014
Musbah_bint_Nasser,,Jordan,Ottoman Empire,1,1884,1961
Mécia_Lopes_de_Haro,,Palencia,Biscay,1,1215,1270
Mór_Ní_Tuathail,,Ireland,Castledermot,1,1114,1191
Müveddet_Kadınefendi,,Bosphorus,Itanbul,1,1893,1951
Müşfikâ_Kadınefendi,,Yıldız,Caucasus,1,1867,1961
Nahienaena,,Oahu,Keauhou Bay,2,1815,1836
Naile_Sultan,,Istanbul,Istanbul,,1856,1882
Nandivarman_II,,,,,720,796
Nasir-ud-Din_Haidar_Shah,KingofOudh,Lucknow,,,1803,1837
Natalia_Alexeievna_(Wilhelmina_Louisa_of_Hesse-Darmstadt),Tsesarevna of Russia,Saint Petersburg,Prussia,1,1755,1776
Natalia_Androsova,Princess Romanovskaya-Iskander of Russia,Russia,Russian Soviet Federative Socialist Republic,,1917,1999
Natalie_of_Serbia,,Saint-Denis Seine-Saint-Denis,Gran_Duchy_of_Tuscany,1,1859,1941
Natalija_Konstantinović,"['Princess Natalija of Montenegro;', 'Grand Duchess of Grahovo and Zeta']",Paris,Trieste,1,1882,1950
Navekivisal_Hanımefendi,,Istanbul,North Caucasus,1,1827,1854
Nawab_Bai,,Delhi,Kashmir,1,1620,1691
Nazikedâ_Kadınefendi,,Yıldız Palace,Abkhazia,1,1848,1895
Nazperver_Kadınefendi,,Turkey,Istanbul,1,1870,1929
Ndvungunye,,,,,1760,1815
Nefise_Hatun,,Mut Mersin,Bursa,1,1363,1400
Nerva,,Gardens of Sallust,Roman Italy,,1930,1998
Neshedil_Kadinefendi,,France,Caucasus,1,1857,1924
Nevdür_Hanımefendi,,Turkey,Batumii,1,1861,1927
Nevvare_Hanımefendi,,Derbent,Derbent,1,1901,1992
Nevzad_Hanımefendi,,Turkey,Istanbul,1,1902,1992
Neşerek_Kadınefendi,,Feriye Palace,Russian Empire,1,1848,1876
Ngô_Quyền,,,,,897,944
Nicholas_II_Garai,Palatine of Hungary;Ban of Croatia Dalmatia and Slavonia,,,1,1367,1433
Nicholas_of_Ilok,King of Bosnia;Ban of MacsóCroatia Slavonia and Dalmatia;Voivode of Transylvania,,Ilok,,1410,1477
"Nicolas_Henri,_Duke_of_Orléans",Duke of Orleans,,,,1607,1611
"Nicole,_Duchess_of_Lorraine","['Duchess consort of Lorraine', 'Duchess of Lorraine']",,Nancy France,1,1608,1657
Niko_I_Dadiani,,Saint Petersburg,Zugdidi,,1847,1903
"Nikolaus,_Hereditary_Grand_Duke_of_Oldenburg",Hereditary Grand Duke of Oldenburg,Rastede,Grand Duchy of Oldenburg,2,1897,1970
"Nino,_Princess_of_Mingrelia",,Saint Petersburg,Kingdom of Kartli-Kakheti,1,1772,1847
Noble_Dowager_Consort_Wan,,,,1,1716,1807
Noble_Lady_Shun,,,,1,1748,1788
Norodom_Kantol,Prince of Cambodia,,French Protectorate of Cambodia,,1920,1976
Norodom_Narindrapong,,France,Cambodia,,1954,2003
Noura_bint_Abdul_Rahman_Al_Saud,,,Riyadh,,1875,1950
Nripa_Kama_II,,,,,1026,1047
Nurhaci,,Ningyuan,,3,1559,1626
Nükhetsezâ_Hanımefendi_(wife_of_Abdul_Hamid_I),,Constantinople,Georgia (country),,1760,1850
Nükhetsezâ_Hanımefendi_(wife_of_Abdülmecid_I),,Istanbul,Russian Empire,1,1827,1850
Đorđe_Branković,Serbian Despot,,,,1461,1516
"Odoardo_Farnese,_Hereditary_Prince_of_Parma",,,Ducal Palace of Colorno,1,1666,1693
Olga_Feodorovna_of_Baden,Grand Duchess Olga Fyodorovna of Russia,Russian Empire,Karlsruhe,1,1839,1891
"Olympia_Mancini,_Countess_of_Soissons",Countess of Soissons,Brussels,,1,1638,1708
Opoku_Ware_II,Asantehene of Asanteman;Kumasehene of Kumasi,Ashanti Region,Ashanti Protectorate,,1919,1999
Ordoño_IV_of_León,,Córdoba Andalusia,,1,926,962
Osei_Tutu_Agyeman_Prempeh_II,Asantehene of Asanteman;Kumasehene of Kumasi,Kumasi,Ashanti Empire,,1892,1970
Osei_Yaw_Akoto,Asantehene of Asanteman;Kumasehene of Kumasi,Ashanti Empire,Ashanti Empire,,1800,1834
Osman_Fuad,H.I.H. Prince Osman Fuad,France,Istanbul,,1895,1973
Ottilie_of_Katzenelnbogen,,Baden-Baden,Starkenburg_(Burg),1,1453,1517
Otto_Christian_Archibald_von_Bismarck,,Friedrichsruh,Schönhausen,,1897,1975
"Otto_I,_Holy_Roman_Emperor",,Memleben,East Francia,2,912,973
"Otto_III,_Margrave_of_Brandenburg",Margrave of Brandenburg,Brandenburg an der Havel,,1,1215,1267
"Otto_V,_Duke_of_Bavaria",,,,1,1346,1379
Owen_de_la_Pole,Lord of Powys,,England,1,1257,1293
Patrick_Warrender,,,,,1731,1799
"Paul_I,_Prince_Esterházy","['Palatine of Hungary', 'Prince Esterházy of Galántha']",Kingdom of Hungary,Kingdom of Hungary,,1635,1713
"Paul_II_Anton,_Prince_Esterházy",Prince Esterházy of Galántha,Vienna,Kingdom of Hungary,,1711,1762
Paul_I_Šubić_of_Bribir,"['Ban of Croatia', 'Lord of all of Bosnia']",Bribir Šibenik-Knin County,Croatia in the union with Hungary,,1245,1312
Paul_Studholme,,,,,1930,1990
Pauline_Therese_of_Württemberg,,Stuttgart,Riga,1,1800,1873
"Pedro,_Prince_of_Brazil",Prince of BrazilDuke of Braganza(more...),Kingdom of Portugal,Kingdom of Portugal,,1712,1714
"Pedro_Afonso,_Count_of_Barcelos",Count of Barcelos,,,,1288,1354
"Pedro_Afonso,_Prince_Imperial_of_Brazil",Prince Imperial of Brazil,Santa Cruz Estate,Paço de São Cristóvão,,1848,1850
"Pedro_de_Alcântara,_Prince_of_Grão-Pará",Prince of Grão-Pará,Petrópolis,Petrópolis,1,1875,1940
"Pedro_de_Almeida_Portugal,_3rd_Marquis_of_Alorna",Marquis of AlornaCount of Assumar,Königsberg,Kingdom of Portugal,,1754,1813
Percy_Newson,,,,,1874,1950
Percy_Nugent,,,,,1797,1874
Persida_Nenadović,,Vienna,Brankovina,1,1813,1873
Pertevniyal_Sultan,,Constantinople,Circassia,1,1812,1883
"Peter,_Constable_of_Portugal",Constable of Portugal,Granollers,,,1429,1466
"Peter,_Duke_of_Schleswig-Holstein",Duke of Schleswig-Holstein,Bienebek,Stiftung Louisenlund,1,1922,1980
Peter_Antonovich_of_Brunswick,,Horsens,Kholmogory,,1745,1798
Peter_Estenberg,von Estenberg,,,,1686,1740
"Peter_Friedrich_Wilhelm,_Duke_of_Oldenburg",Duke of Oldenburg,Plön,Eutin,,1754,1823
"Peter_I,_Grand_Duke_of_Oldenburg",Grand Duke of Oldenburg,Wiesbaden,Prabuty,1,1755,1829
"Peter_II,_Grand_Duke_of_Oldenburg",,Rastede,Oldenburg (Oldenburg),1,1827,1900
Peter_I_of_Courtenay,,Acre Israel,Reims,,1126,1183
Peter_Kaeo,,Oahu,Oahu,,1836,1880
Peter_Tempesta,Count of Eboli Count of Gravina,,,,1291,1315
Peter_of_Aragon_(heir_of_Sicily),Prince of Sicily Infante of Aragon,Kingdom of Sicily,Kingdom of Sicily,,1398,1400
Peter_the_Lame,Prince of Moldavia,,,,1537,1594
Peter_von_Biron,Duke of Courland and Semigallia,Jeleniów Lower Silesian Voivodeship,Jelgava,3,1724,1800
Petre_Bagration-Gruzinsky,,Tbilisi,,,1857,1922
Petre_Gruzinsky,,Georgian Soviet Socialist Republic,,,1920,1984
Peyveste_Hanımefendi,,France,Russian Empire,1,1873,1944
Phat_Kanhol,,Phnom Penh,,1,1920,1969
Pang_Ji_(Song_dynasty),,Kaifeng,Chengwu County,,988,1063
Pari_Khan_Khanum,,Qazvin,Ahar,1,1548,1578
Park_Goff,,,,,1871,1939
Parshuram_Pant_Pratinidhi,,Aundh State,Satara (city),,1660,1718
"Philip,_Landgrave_of_Hesse-Philippsthal",Landgrave of Hesse-Philippsthal,,,,1655,1721
"Philip,_Prince_of_Portugal",Prince of Portugal,Évora,Évora,,1533,1539
Philip_Frederick_of_the_Palatinate,Prince Palatine,France,The Hague,,1627,1650
"Philip_I,_Duke_of_Pomerania",,Wolgast,Szczecin,1,1515,1560
"Philip_I,_Margrave_of_Baden",,,,1,1479,1533
"Philip_Prospero,_Prince_of_Asturias",Prince of Asturias,Madrid,Madrid,,1657,1661
Philip_of_Castile,"['Infante of Castile', 'Lord of Valdecorneja']",,,3,1231,1274
Philip_of_Dreux,Bishop of Beauvais,,,,1158,1217
Philip_of_France_(1116–1131),,Paris,,,1116,1131
Philip_of_Spain_(1712–1719),Infante of Spain,Madrid,Madrid,,1712,1719
"Philipp_Albrecht,_Duke_of_Württemberg",,Ravensburg,Stuttgart,2,1936,1975
"Philipp_I,_Count_of_Katzenelnbogen",,,,1,1402,1479
Philippa_of_Antioch,,,Antioch,1,1148,1178
Philippa_of_Champagne,Lady of Ramerupt and de Vénisy,,Holy Land,1,1197,1250
Philippa_of_England,,,Peterborough Castle,1,1394,1430
Philippa_of_Guelders,,Pont-à-Mousson,Grave Netherlands,1,1467,1547
"Philippe,_Chevalier_de_Lorraine",Chevalier de Lorraine,,,,1643,1702
"Philippe,_Duke_of_Anjou",Duke of Anjou,Kingdom of France,France,,1730,1733
"Philippe_Charles,_Duke_of_Valois",Duke of Valois,Palais-Royal,France,,1664,1666
Philippe_François_Armand_Marie_de_Noailles,,,,1,1922,2011
Philippe_Jules_Mancini,Duke of Nevers,France,Papal States,1,1641,1707
Philippine_Élisabeth_d'Orléans,Mademoiselle de Beaujolais,Château de Bagnolet Paris,Palace of Versailles,,1714,1734
Philippus_II,,Rome,,,238,249
Phạm_Ngũ_Lão,,Đại Việt,Đại Việt,,1255,1320
Polyxena_of_Hesse-Rotenburg,,Royal Palace of Turin,Bad Schwalbach,1,1706,1735
Poomaikelani,Princess of Hawaii,Kalihi,Hilo Hawaii,1,1839,1895
Powlett_Milbank,,,,,1852,1918
Praskovia_Saltykova,,Saint Petersburg,,1,1664,1723
Pratap_Singh_II,MaharanaofMewar,,,,1724,1753
Pratap_Singh_of_Jammu_and_Kashmir,Maharaja of Jammu and Kashmir,,Jammu,,1848,1925
Prempeh_I,Asantehene of Asanteman;Kumasehene of Kumasi,,Ashanti Empire,,1870,1931
Prince_Adalbert_of_Bavaria_(1828–1875),,Munich,Munich,1,1828,1875
Prince_Adalbert_of_Bavaria_(1886–1970),,Munich,Kingdom of Bavaria,1,1886,1970
"Prince_Adalberto,_Duke_of_Bergamo",Duke of Bergamo,Turin,Turin,,1898,1982
Prince_Adolf_of_Schaumburg-Lippe,,,Principality of Schaumburg-Lippe,1,1859,1916
Prince_Albert_of_Saxe-Altenburg,,Serrahn,Munich,2,1843,1902
Prince_Albert_of_Saxony_(1875–1900),,Schönwölkau,Dresden,,1875,1900
Prince_Alberto_of_Naples_and_Sicily,Prince of Naples and Sicily,HMS Vanguard (1787),Royal Palace of Naples,,1792,1798
Prince_Albrecht_of_Schleswig-Holstein-Sonderburg-Glücksburg,Prince Albrecht of Schleswig-Holstein-Sonderburg-Glücksburg,Glücksburg,Duchy of Holstein,,1863,1948
Prince_Alemayehu,,Leeds,Amba Mariam,,1861,1879
Prince_Alexander_Ferdinand_of_Prussia,Prince Alexander Ferdinand of Prussia,Wiesbaden,,,1912,1985
Prince_Alexander_Romanov,,England,France,,1929,2002
Prince_Alexander_of_Belgium,,Sint-Genesius-Rode,Laken,1,1942,2009
Prince_Alexander_of_Imereti_(1674–1711),,Riga,Kingdom of Kartli,,1674,1711
Prince_Alexander_of_Kartli_(1726–1791),,,,,1726,1791
Prince_Alexander_of_Prussia,,Kingdom of Prussia,Kingdom of Prussia,,1820,1896
Prince_Alexander_of_the_Netherlands,"['Prince of the Netherlands', 'Prince of Orange-Nassau']",Funchal,Soestdijk,,1818,1848
Prince_Alexis_Karageorgevich,,,,1,1859,1920
Prince_Alfons_of_Bavaria,Prince Alfons of Bavaria,Munich,Munich,1,1862,1933
"Prince_Alfonso,_Count_of_Caserta",Count of Caserta,France,Kingdom of the Two Sicilies,1,1841,1934
Prince_Alfred_of_Liechtenstein,,Frauenthal castle,Prague,1,1842,1907
Prince_Aloys_of_Liechtenstein,,Vaduz,Hollenegg,1,1869,1955
Prince_Andrei_Alexandrovich_of_Russia,,Faversham,Winter Palace,,1897,1981
Prince_Antasari,,Borneo,Martapura South Kalimantan,,1809,1862
Prince_Anton_of_Hohenzollern-Sigmaringen,,Dvůr Králové nad Labem,Sigmaringen,,1841,1866
"Prince_Antonio,_Count_of_Lecce",Count of Lecce,Pozzuoli,Palermo,,1813,1843
Prince_Antônio_Gastão_of_Orléans-Braganza,,Edmonton London,French Third Republic,,1881,1918
Prince_Aribert_of_Anhalt,,Nazi Germany,Wörlitz,1,1866,1933
Prince_Arnulf_of_Bavaria,,Venice,Munich,1,1852,1907
Prince_Arsen_of_Yugoslavia,,Paris,Timișoara,1,1859,1937
Prince_Aschwin_of_Lippe-Biesterfeld,,The Hague,Grand Duchy of Saxe-Weimar-Eisenach,,1914,1988
"Prince_August,_Duke_of_Dalarna",Duke of Dalarna,Sweden,Sweden,1,1831,1873
Prince_August_Leopold_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",Schladming,Empire of Brazil,1,1867,1922
Prince_August_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",Ebenthal Lower Austria,Vienna,1,1818,1881
Prince_August_of_Württemberg,Prince August of Württemberg,Zehdenick,Kingdom of Württemberg,,1813,1885
Prince_Augustus_of_Prussia,,Bydgoszcz,Friedrichsfelde,,1779,1843
Prince_Axel_of_Denmark,Prince Axel of Denmark and Iceland,Denmark,Denmark,1,1888,1964
Prince_Bagrat_of_Georgia,Prince of Georgia,Saint Petersburg,Kingdom of Kartli-Kakheti,1,1776,1841
Prince_Baudouin_of_Belgium,,Brussels,Brussels,,1869,1891
"Prince_Benedetto,_Duke_of_Chablais",Duke of Chablais,Papal States,Palace of Venaria,1,1741,1808
Prince_Bernhard_of_Lippe-Biesterfeld,,University Medical Center Utrecht,Grand Duchy of Saxe-Weimar-Eisenach,1,1911,2004
Prince_Bernhard_of_Lippe_(1872–1934),,Nazi Germany,Oberkassel Bonn,1,1872,1934
Prince_Bernhard_of_Saxe-Weimar-Eisenach_(1792–1862),,Schloss Belvedere Weimar,Weimar,1,1792,1862
Prince_Bernhard_of_Saxe-Weimar-Eisenach_(1878–1900),,Weimar,Weimar,,1878,1900
Prince_Bojidar_Karageorgevitch,,Versailles (city),,,1862,1908
"Prince_Carl_Oscar,_Duke_of_Södermanland",Duke of Södermanland,Sweden,Sweden,,1852,1854
Prince_Carlo_Francesco_of_Savoy,Duke of Aosta,Turin,Palace of Venaria,,1738,1745
Prince_Carlos_of_Bourbon-Two_Sicilies,Infante of Spain,Seville,Gries,2,1870,1949
Prince_Charles_William_of_Hesse-Darmstadt,Prince of Karl Wilhelm Hesse-Darmstadt and Obrist,Landgraviate of Hesse-Darmstadt,Landgraviate of Hesse-Darmstadt,,1693,1707
Prince_Charles_of_Denmark,Prince of Denmark,Vemmetofte,Denmark,,1680,1708
Prince_Charles_of_Hesse_and_by_Rhine,,Darmstadt,Darmstadt,1,1809,1877
Prince_Charles_of_Luxembourg,,,,1,1927,1977
Prince_Christian_Oscar_of_Hanover,Prince Christian Oscar of Hanover,Switzerland,Austria,,1919,1981
Prince_Christian_of_Denmark_(1675–1695),Prince of Denmark,Ulm,Denmark,,1675,1695
Prince_Christian_of_Hanover_(1885–1901),Prince Christian of Hanover,Gmunden,Gmunden,,1885,1901
Prince_Christian_of_Hesse,Prince Christian of Hesse,Odense Palace,Gottorf Castle,,1776,1814
Prince_Christian_of_Hesse-Darmstadt,,Darmstadt,Bouxwiller Haut-Rhin,,1763,1830
Prince_Christian_of_Hesse-Philippsthal-Barchfeld,,Geneva,Stiftung Louisenlund,,1887,1971
Prince_Christoph_of_Hesse,Prince of Hesse,Forlì,Frankfurt,1,1901,1943
Prince_Clemens_Wenceslaus_of_Saxony,Archbishop-Elector of Trier,Allgäu,Hubertusburg,,1739,1812
Prince_Dmitri_Alexandrovich_of_Russia,,England,Gatchina Palace,1,1901,1980
Prince_Eduard_Franz_of_Liechtenstein,,Karlovy Vary,Vienna,,1809,1864
Prince_Eduard_of_Saxe-Altenburg,,Munich,Hildburghausen,2,1804,1852
Prince_Emanuel_of_Liechtenstein_(1700–1771),,Vienna,Vienna,,1700,1771
Prince_Emanuel_of_Liechtenstein_(1908–1987),,Grabs,Betliar,,1908,1987
Prince_Emanuele_Filiberto_of_Savoy_(1731–1735),Duke of Aosta,Turin,Turin,,1731,1735
"Prince_Emmanuel,_Duke_of_Vendôme",Duke of Vendôme,French Third Republic,Merano,,1872,1931
Prince_Ernst_August_of_Lippe,,West Germany,Kingdom of Saxony,,1917,1990
Prince_Ernst_Heinrich_of_Saxony,,Edingen-Neckarhausen,Kingdom of Saxony,1,1896,1971
Prince_Eugen_of_Bavaria,Prince Eugen of Bavaria,France,Munich,1,1925,1997
Prince_Eugen_of_Schaumburg-Lippe,Prince Eugen of Schaumburg-Lippe,Caterham,Hanover,,1899,1929
"Prince_Eugenio,_Duke_of_Genoa","['Duke of Genoa', 'Duke of Ancona']",São Paulo,Turin,1,1906,1996
Prince_Feodor_Alexandrovich_of_Russia,,Ascain,Winter Palace,1,1898,1968
"Prince_Ferdinand,_Duke_of_Castro",Duke of Castro,France,Podzamcze Masovian Voivodeship,1,1926,2008
"Prince_Ferdinand,_Duke_of_Montpensier",Duke of Montpensier,Randan Puy-de-Dôme,Château d'Eu,,1884,1924
"Prince_Ferdinand_Pius,_Duke_of_Calabria",Duke of Calabria,Lindau,Kingdom of Italy,1,1869,1960
Prince_Ferdinand_of_Bavaria,Infante Ferdinand of Spain,Madrid,Madrid,2,1884,1958
Prince_Ferdinand_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",Vienna,Coburg,1,1785,1851
"Prince_Ferdinando,_Duke_of_Genoa_(1884–1963)","['Duke of Genoa', 'Prince of Udine']",Bordighera,Turin,,1884,1963
"Prince_Filiberto,_Duke_of_Genoa",Duke of Genoa,Lausanne,Turin,,1895,1990
"Prince_Francis,_Count_of_Trapani",Count ofTrapani,France,Kingdom of the Two Sicilies,1,1827,1892
Prince_Francis_Joseph_of_Battenberg,,Territet,Kingdom of Italy,1,1861,1924
Prince_Francis_Joseph_of_Braganza,,Ischia,Merano,,1879,1919
Prince_Francis_Xavier_of_Saxony,"['Co-Regent of the Electorate of Saxony', 'Prince of Saxony']",Dresden,Dresden,1,1730,1806
Prince_Franz_de_Paula_of_Liechtenstein,Prince of Liechtenstein,Vienna,Vienna,1,1802,1887
Prince_Franz_of_Bavaria,Prince Franz of Bavaria,Schloss_Leutstetten,Schloss_Leutstetten,1,1875,1957
Prince_Frederick_Adolf_of_Sweden,Duke of Östergötland,France,Drottningholm,,1750,1803
Prince_Frederick_Augustus_of_Anhalt-Dessau,Prince of Anhalt-Dessau,Dessau,Dessau,1,1799,1864
Prince_Frederick_William_of_Hesse-Kassel,Langrave of Hesse-Kassel,Frankfurt,Copenhagen,2,1820,1884
Prince_Frederick_William_of_Schleswig-Holstein-Sonderburg-Augustenburg,,Augustenborg Denmark,Sønderborg,,1668,1714
Prince_Frederick_William_of_Solms-Braunfels,,,Braunfels,1,1770,1814
Prince_Frederick_of_Hohenzollern-Sigmaringen,Prince Frederick of Hohenzollern-Sigmaringen,Kingdom of Bavaria,Inzigkofen,1,1843,1904
Prince_Frederick_of_Orange-Nassau,Prince of Orange-Nassau,Padua,Dutch Republic,,1774,1799
Prince_Frederick_of_Prussia_(1794–1863),,Kingdom of Prussia,Kingdom of Prussia,1,1794,1863
Prince_Frederick_of_Schaumburg-Lippe,Prince Frederick of Schaumburg-Lippe,Silesia,Ratibořice,2,1868,1945
Prince_Frederick_of_Schleswig-Holstein-Sonderburg-Augustenburg,Prince of Noër,Beirut,Kiel,2,1800,1865
Prince_Frederick_of_Württemberg,Prince Frederick of Württemberg,Kingdom of Württemberg,Kingdom of Württemberg,1,1808,1870
Prince_Frederick_of_the_Netherlands,,Wassenaar,Berlin,1,1797,1881
Prince_Frederik_of_Hesse,,Holstein,Gottorf Castle,,1771,1845
Prince_Friedrich_Christian_of_Schaumburg-Lippe,Prince of Schaumburg-Lippe,Wasserburg am Inn,Principality of Schaumburg-Lippe,,1906,1983
Prince_Friedrich_Ferdinand_of_Schleswig-Holstein-Sonderburg-Glücksburg,Prince Friedrich Ferdinand of Schleswig-Holstein-Sonderburg-Glücksburg,Glücksburg,Gotha,1,1913,1989
Prince_Friedrich_Leopold_of_Prussia,Prince of Prussia,Landkreis_Flatow,Kingdom of Prussia,1,1865,1931
